date,platform,campaign_type,campaign_objetive,product_category,market,total_impressions,total_clicks,total_ad_spend,total_conversions,total_revenue,ctr,cpc,cpa,roas
2024-09-01,TikTok Ads,Video,Branding,Haircare,Argentina,6628,261,334.08,11,2224.48,0.03937839468919734,1.28,30.37090909090909,6.65852490421456
2024-08-16,Google Ads,Search,Performance,Skincare,Mexico,166673,4733,3975.72,336,98987.51,0.028396920917005155,0.84,11.8325,24.898008411055105
2024-12-26,Google Ads,Video,Branding,Haircare,Brazil,173700,7208,16506.32,178,32171.36,0.041496833621185954,2.29,92.73213483146067,1.9490328552942147
2024-06-13,Google Ads,Shopping,Performance,Makeup,Argentina,141455,2673,7537.86,122,19810.32,0.0188964688416811,2.82,61.78573770491803,2.6281093042322357
2024-10-05,Google Ads,Video,Branding,Skincare,Brazil,92332,5336,5015.84,213,39347.29,0.057791448251960316,0.9400000000000001,23.548544600938968,7.844606287281891
2024-09-26,Meta Ads,Shopping,Performance,Skincare,Mexico,15047,368,390.08,27,6244.19,0.024456702332690903,1.06,14.447407407407407,16.007460008203445
2024-04-12,Google Ads,Search,Performance,Haircare,Brazil,57632,1256,2198,20,1647.61,0.02179344808439756,1.75,109.9,0.7495950864422202
2024-01-28,Meta Ads,Display,Branding,Haircare,Mexico,93966,2104,2040.88,157,6975.9,0.022391077623821382,0.9700000000000001,12.99923566878981,3.4180843557680998
2024-08-01,Google Ads,Display,Branding,Skincare,Mexico,188490,6879,19536.36,279,18268.77,0.03649530479070508,2.8400000000000003,70.02279569892474,0.935116367634503
2024-02-07,TikTok Ads,Display,Branding,Skincare,Brazil,103029,6830,3551.6,148,14545.74,0.06629201486959982,0.52,23.997297297297298,4.095545669557382
2024-12-30,Meta Ads,Shopping,Performance,Haircare,Brazil,50869,890,961.2,61,16803.54,0.01749592089484755,1.08,15.757377049180329,17.48183520599251
2024-12-20,Meta Ads,Display,Branding,Haircare,Argentina,118694,2338,5283.88,76,6774.6,0.019697710078015736,2.2600000000000002,69.52473684210527,1.282126013459806
2024-07-17,Google Ads,Shopping,Performance,Haircare,Brazil,99805,1936,2710.4,112,29346.97,0.019397825760232454,1.4000000000000001,24.2,10.827542060212515
2024-11-02,Google Ads,Search,Performance,Haircare,Argentina,26259,669,943.29,22,2731.41,0.025476979321375527,1.41,42.87681818181818,2.895620646884839
2024-05-19,Google Ads,Display,Branding,Makeup,Brazil,12644,572,1269.84,36,7362.94,0.04523884846567542,2.2199999999999998,35.27333333333333,5.798321048321048
2024-07-16,Google Ads,Video,Branding,Haircare,Mexico,91901,3326,8581.08,261,77117.41,0.03619111870382259,2.58,32.877701149425285,8.986911903862918
2024-10-27,Meta Ads,Search,Performance,Skincare,Brazil,69385,2650,4505,160,32080.73,0.03819269294516106,1.7,28.15625,7.121138734739179
2024-02-13,Google Ads,Video,Branding,Makeup,Mexico,48766,1731,1800.24,44,12477.84,0.0354960423245704,1.04,40.914545454545454,6.9312091721103855
2024-04-24,Meta Ads,Display,Branding,Skincare,Brazil,68989,2952,5284.08,169,14776.11,0.04278943019901724,1.79,31.266745562130176,2.79634486987328
2024-02-29,TikTok Ads,Search,Performance,Haircare,Argentina,71883,2077,3551.67,87,12811.32,0.028894175257014872,1.71,40.823793103448274,3.607125662012518
2024-04-05,TikTok Ads,Search,Performance,Haircare,Brazil,92939,5176,3416.16,388,96298.69,0.0556924434306373,0.6599999999999999,8.804536082474227,28.1891626855885
2024-02-20,Meta Ads,Search,Performance,Haircare,Argentina,180399,6025,4217.5,191,17456.79,0.03339818956867832,0.7,22.081151832460733,4.13913218731476
2024-06-23,Meta Ads,Display,Branding,Makeup,Argentina,164937,4453,4809.24,129,35127.5,0.026998187186622773,1.0799999999999998,37.28093023255814,7.304168642030758
2024-04-07,TikTok Ads,Display,Branding,Haircare,Brazil,131678,8374,7620.34,505,29682.01,0.06359452604079649,0.91,15.089782178217822,3.895103105635706
2024-06-24,Google Ads,Display,Branding,Skincare,Brazil,298065,11117,37860.78,773,160045.4,0.037297233824836865,3.405665197445354,48.97901681759379,4.227208208600034
2024-08-24,Meta Ads,Shopping,Performance,Skincare,Brazil,104616,4048,7164.96,233,45906.84,0.03869389003594097,1.77,30.75090128755365,6.407131372680377
2024-04-04,Google Ads,Shopping,Performance,Skincare,Argentina,111661,3930,3301.2,310,21226.88,0.03519581590707588,0.84,10.649032258064516,6.430049678904641
2024-04-02,Meta Ads,Display,Branding,Skincare,Mexico,21309,432,717.12,15,4449.98,0.02027312403209911,1.66,47.808,6.20534917447568
2024-01-08,TikTok Ads,Search,Performance,Skincare,Mexico,162795,8107,7782.72,575,86383.64,0.04979882674529316,0.9600000000000001,13.535165217391304,11.099415114510094
2024-01-25,Google Ads,Video,Branding,Skincare,Brazil,184316,4091,4254.64,309,82363.46,0.022195577160962696,1.04,13.76906148867314,19.358502717033637
2024-06-04,Google Ads,Video,Branding,Haircare,Brazil,33141,798,2625.42,42,7236.65,0.024078935457590295,3.29,62.510000000000005,2.756378027134706
2024-07-14,Meta Ads,Shopping,Performance,Haircare,Mexico,161193,4916,6734.92,377,91408.9,0.03049760225319958,1.37,17.86450928381963,13.572380963693703
2024-03-27,Meta Ads,Search,Performance,Skincare,Brazil,178063,1851,832.95,64,7044.13,0.010395197205483453,0.45,13.01484375,8.456846149228644
2024-05-25,Google Ads,Video,Branding,Makeup,Argentina,104134,3603,12466.38,234,14496.48,0.03459965045038124,3.46,53.275128205128205,1.162845990576254
2024-01-26,TikTok Ads,Shopping,Performance,Skincare,Brazil,34118,1470,1249.5,55,3037.11,0.043085761181780875,0.85,22.71818181818182,2.4306602641056423
2024-12-22,Meta Ads,Video,Branding,Haircare,Argentina,79964,1487,1591.09,22,3882.65,0.0185958681406633,1.0699999999999998,72.32227272727272,2.4402453663840515
2024-09-16,Google Ads,Video,Branding,Makeup,Mexico,13605,300,624,21,4495.51,0.022050716648291068,2.08,29.714285714285715,7.204342948717949
2024-07-25,TikTok Ads,Search,Performance,Skincare,Brazil,41468,3354,3722.94,81,5215.94,0.08088164367705218,1.11,45.96222222222222,1.4010271452131915
2024-02-29,Google Ads,Display,Branding,Haircare,Mexico,92923,1932,6124.44,32,1855.78,0.020791407939907237,3.17,191.38875,0.30301219376792005
2024-12-16,TikTok Ads,Search,Performance,Skincare,Mexico,33302,3007,841.96,95,3253.81,0.09029487718455348,0.28,8.862736842105264,3.8645660126371797
2024-05-20,Meta Ads,Shopping,Performance,Haircare,Brazil,207323,4108,1876.48,211,18925.23,0.019814492362159528,0.4567867575462512,8.893270142180095,10.085495182469304
2024-06-21,Meta Ads,Display,Branding,Haircare,Brazil,150486,6230,7538.3,243,55217.61,0.04139919992557447,1.21,31.021810699588478,7.324941963042065
2024-01-05,Meta Ads,Display,Branding,Makeup,Brazil,88732,1579,694.76,32,4757.82,0.017795158454672496,0.44,21.71125,6.848149001093903
2024-03-10,Google Ads,Search,Performance,Haircare,Mexico,8880,216,444.96,6,1186.19,0.024324324324324326,2.06,74.16,2.665835131247753
2024-11-12,Meta Ads,Video,Branding,Haircare,Brazil,27419,1192,2181.36,38,5935.39,0.04347350377475473,1.83,57.404210526315794,2.7209584846151027
2024-11-13,Google Ads,Display,Branding,Makeup,Brazil,92502,2960,6097.6,201,47885.36,0.03199930812306761,2.06,30.3363184079602,7.853148779847809
2024-05-17,TikTok Ads,Video,Branding,Haircare,Brazil,116301,4198,6087.1,212,37780.9,0.036095992295853,1.4500000000000002,28.712735849056607,6.206715841698017
2024-01-04,Google Ads,Video,Branding,Haircare,Brazil,89730,4621,12384.28,277,13483.54,0.05149894126824919,2.68,44.708592057761734,1.0887625279790185
2024-12-06,TikTok Ads,Search,Performance,Makeup,Mexico,25951,809,388.32,61,10397.04,0.03117413587145004,0.48,6.365901639344262,26.77441285537701
2024-01-01,Google Ads,Search,Performance,Skincare,Argentina,21702,1000,3170,17,3670.88,0.04607870242373975,3.17,186.47058823529412,1.158006309148265
2024-01-20,Meta Ads,Shopping,Performance,Haircare,Mexico,147897,2144,4159.36,24,3826.61,0.01449657531931006,1.94,173.30666666666664,0.9199997114940761
2024-08-15,TikTok Ads,Shopping,Performance,Skincare,Mexico,13562,790,932.2,40,7014.55,0.05825099542840289,1.1800000000000002,23.305,7.52472645355074
2024-04-04,Google Ads,Search,Performance,Haircare,Brazil,161215,5948,13501.96,439,105685.25,0.036894829885556556,2.27,30.756173120728928,7.827400614429313
2024-04-25,Google Ads,Search,Performance,Skincare,Argentina,32898,1743,2039.31,130,31968.71,0.05298194419113624,1.17,15.687,15.676238531660218
2024-02-11,Google Ads,Shopping,Performance,Skincare,Brazil,29016,1088,2241.28,56,9936.27,0.037496553625585884,2.06,40.02285714285715,4.433301506282124
2024-09-04,TikTok Ads,Video,Branding,Makeup,Mexico,178269,8646,5446.98,93,10627.54,0.048499739158238395,0.63,58.56967741935483,1.9510884930732262
2024-10-06,TikTok Ads,Display,Branding,Skincare,Brazil,122286,7642,11233.74,201,60002.91,0.06249284464288635,1.47,55.88925373134328,5.341311976242997
2024-01-27,Google Ads,Search,Performance,Haircare,Brazil,143183,5784,4974.24,432,88233.11,0.04039585705006879,0.86,11.514444444444443,17.738008218340894
2024-03-03,TikTok Ads,Shopping,Performance,Skincare,Brazil,191443,6872,11476.24,422,108198.8,0.03589580188358937,1.67,27.194881516587678,9.428070517869966
2024-11-08,Google Ads,Shopping,Performance,Skincare,Mexico,34605,809,1423.84,40,5146.88,0.023378124548475654,1.76,35.596,3.6147881784470166
2024-01-15,Google Ads,Display,Branding,Skincare,Mexico,55406,2648,5031.2,149,22127.3,0.047792657834891526,1.9,33.76644295302013,4.398016377802512
2024-02-25,Google Ads,Video,Branding,Skincare,Argentina,185368,6567,17341.120000000003,283,50798.149999999994,0.03542682663674421,2.6406456525049493,61.27604240282687,2.9293465473971687
2024-10-12,Google Ads,Video,Branding,Skincare,Argentina,173769,6759,19330.74,158,21350.44,0.038896465997962815,2.8600000000000003,122.34645569620254,1.1044812562788593
2024-04-29,Google Ads,Display,Branding,Haircare,Argentina,72474,4022,12508.42,142,38937.53,0.05549576399812346,3.11,88.08746478873239,3.1129055468236593
2024-09-23,Google Ads,Video,Branding,Haircare,Brazil,133909,5664,16312.32,117,11886.29,0.04229738105728517,2.88,139.42153846153846,0.7286694964296925
2024-01-25,Google Ads,Search,Performance,Makeup,Argentina,92185,3779,6121.98,82,11861.33,0.040993654065194986,1.6199999999999999,74.65829268292683,1.937498979088465
2024-12-24,Google Ads,Video,Branding,Haircare,Mexico,118005,5003,9005.4,63,6740.12,0.042396508622515997,1.7999999999999998,142.94285714285715,0.748453150332023
2024-08-21,Meta Ads,Video,Branding,Haircare,Mexico,151729,4491,8308.35,228,48165.44,0.029598824219496604,1.85,36.44013157894737,5.797232904246933
2024-04-20,TikTok Ads,Display,Branding,Haircare,Argentina,111399,4155,5069.1,176,18559.1,0.03729835994937118,1.2200000000000002,28.801704545454548,3.6612219131601265
2024-08-31,Meta Ads,Video,Branding,Makeup,Brazil,257292,7035,7771.53,304,55793.78,0.02734247469800849,1.1046950959488273,25.56424342105263,7.179252991367209
2024-12-18,TikTok Ads,Shopping,Performance,Skincare,Brazil,169238,6583,3488.99,507,146453.92,0.0388978834540706,0.5299999999999999,6.88163708086785,41.9760217140204
2024-02-21,Google Ads,Search,Performance,Haircare,Argentina,13083,707,1682.66,41,10442.74,0.05403959336543606,2.3800000000000003,41.04048780487805,6.206090356934853
2024-03-14,TikTok Ads,Search,Performance,Haircare,Argentina,24504,899,1276.58,41,3721.4,0.03668788769180542,1.42,31.136097560975607,2.91513261996898
2024-10-18,Meta Ads,Video,Branding,Haircare,Brazil,152318,4554,4918.32,296,64805.54,0.02989797660158353,1.0799999999999998,16.615945945945946,13.176356967419771
2024-08-19,TikTok Ads,Video,Branding,Makeup,Mexico,82400,3708,2966.4,139,31548.51,0.045,0.8,21.341007194244604,10.635285194174756
2024-11-27,Google Ads,Shopping,Performance,Haircare,Mexico,155338,10718,19935.48,411,112821.78,0.06899792710090255,1.8599999999999999,48.504817518248174,5.659346050358456
2024-12-30,Meta Ads,Search,Performance,Haircare,Brazil,18487,693,339.57,36,7765.15,0.03748580083301779,0.49,9.4325,22.867597255352358
2024-06-19,Google Ads,Shopping,Performance,Haircare,Mexico,172570,3692,7974.72,53,15699.11,0.021394216839543373,2.16,150.46641509433962,1.9686095561975845
2024-11-08,Meta Ads,Display,Branding,Skincare,Brazil,181950,2401,1608.67,168,30028.61,0.013195932948612257,0.67,9.575416666666667,18.66673090192519
2024-08-22,Google Ads,Display,Branding,Makeup,Mexico,87607,3661,11532.15,106,31383.75,0.04178889814740831,3.15,108.7938679245283,2.7214136132464457
2024-05-18,Meta Ads,Search,Performance,Skincare,Brazil,57712,848,763.2,64,2136.83,0.014693651233712227,0.9,11.925,2.7998296645702303
2024-01-03,Meta Ads,Display,Branding,Skincare,Mexico,129750,2452,2672.68,93,23770.39,0.018897880539499038,1.0899999999999999,28.738494623655914,8.893840639358247
2024-01-18,TikTok Ads,Video,Branding,Haircare,Mexico,172820,5512,8268,229,38190.22,0.03189445666010878,1.5,36.10480349344978,4.619039671020803
2024-04-11,Google Ads,Display,Branding,Haircare,Mexico,17578,330,1013.1,20,3553.78,0.01877346683354193,3.0700000000000003,50.655,3.507827460270457
2024-02-27,Google Ads,Display,Branding,Skincare,Brazil,104821,4224,5744.64,307,89314.07,0.040297268677078064,1.36,18.712182410423456,15.547374596145277
2024-07-12,TikTok Ads,Search,Performance,Makeup,Argentina,95853,4658,1443.98,92,27317.08,0.0485952448019363,0.31,15.695434782608697,18.917907450241692
2024-04-13,TikTok Ads,Shopping,Performance,Haircare,Brazil,176030,13079,19749.29,200,41247.07,0.0742998352553542,1.51,98.74645000000001,2.0885343219933477
2024-01-03,TikTok Ads,Search,Performance,Haircare,Brazil,69277,5057,5360.42,268,57608.77,0.0729968099080503,1.06,20.001567164179104,10.747062730159204
2024-04-10,Google Ads,Search,Performance,Makeup,Brazil,166687,11384,8310.32,899,139644.2,0.06829566792851272,0.73,9.243959955506117,16.803709123114395
2024-01-31,Meta Ads,Search,Performance,Skincare,Mexico,153157,5498,9896.4,401,90694.52,0.03589780421397651,1.8,24.67930174563591,9.16439513358393
2024-02-06,Meta Ads,Video,Branding,Makeup,Brazil,92469,2487,1492.2,48,14164.35,0.02689550011355157,0.6,31.087500000000002,9.492259750703658
2024-01-20,TikTok Ads,Display,Branding,Skincare,Argentina,29180,1464,775.92,59,11729.57,0.05017135023989033,0.53,13.151186440677966,15.11698370966079
2024-04-18,Meta Ads,Search,Performance,Skincare,Argentina,33082,340,632.4,9,2116.06,0.010277492291880781,1.8599999999999999,70.26666666666667,3.346078431372549
2024-06-15,Meta Ads,Shopping,Performance,Skincare,Argentina,130056,3537,2051.46,207,27550.99,0.027195977117549362,0.58,9.910434782608696,13.429942577481404
2024-11-16,TikTok Ads,Shopping,Performance,Skincare,Mexico,66262,3790,4055.3,150,24443.12,0.05719718692463252,1.07,27.035333333333334,6.027450496880625
2024-06-22,Google Ads,Video,Branding,Haircare,Mexico,115415,3866,12719.14,280,61322.57,0.033496512585019275,3.29,45.4255,4.821282728234771
2024-07-22,Meta Ads,Display,Branding,Skincare,Mexico,9909,170,316.2,10,1238.47,0.01715612069835503,1.8599999999999999,31.619999999999997,3.9167299177735613
2024-06-29,Google Ads,Video,Branding,Haircare,Brazil,93545,2974,3449.84,58,4267.11,0.03179218557913304,1.1600000000000001,59.480000000000004,1.2369008417781693
2024-10-04,Meta Ads,Search,Performance,Makeup,Brazil,26747,1099,1252.86,36,5626.79,0.0410887202303062,1.14,34.80166666666666,4.491156234535383
2024-12-16,Meta Ads,Display,Branding,Skincare,Brazil,21471,753,1347.87,28,7559,0.03507056029062457,1.7899999999999998,48.138214285714284,5.608107606816682
2024-05-05,Meta Ads,Shopping,Performance,Haircare,Argentina,160182,4901,4999.02,88,22338.67,0.030596446542058408,1.02,56.80704545454546,4.468609847530115
2024-07-21,TikTok Ads,Shopping,Performance,Skincare,Mexico,157973,12227,6480.31,540,99930.16,0.07739930241243757,0.53,12.000574074074075,15.420583274565567
2024-09-18,Google Ads,Video,Branding,Haircare,Brazil,141501,6452,19162.44,193,47970.13,0.04559685090564731,2.9699999999999998,99.28725388601036,2.503341432510682
2024-11-04,Google Ads,Shopping,Performance,Skincare,Argentina,70107,4045,11002.4,203,22267.98,0.057697519505898125,2.7199999999999998,54.19901477832512,2.0239202355849635
2024-10-21,Google Ads,Search,Performance,Haircare,Brazil,121107,3148,7523.72,243,33241.31,0.025993542900080095,2.39,30.96181069958848,4.418201368471979
2024-12-14,Google Ads,Video,Branding,Skincare,Mexico,94767,4662,13519.8,136,33757.52,0.04919433980182975,2.9,99.41029411764706,2.4968949244811314
2024-08-18,TikTok Ads,Shopping,Performance,Haircare,Mexico,11713,334,487.64,13,2344.33,0.028515324852727737,1.46,37.51076923076923,4.807501435485194
2024-08-23,Meta Ads,Shopping,Performance,Skincare,Brazil,154676,1624,2744.56,26,1813.36,0.010499366417543768,1.69,105.56,0.6607106421430029
2024-03-09,Meta Ads,Display,Branding,Makeup,Mexico,17438,371,604.73,19,902.7,0.021275375616469777,1.6300000000000001,31.827894736842108,1.4927322937509302
2024-03-17,Google Ads,Shopping,Performance,Makeup,Brazil,30118,951,3119.28,30,2408.76,0.031575801846072116,3.2800000000000002,103.97600000000001,0.7722166653843194
2024-03-05,Meta Ads,Search,Performance,Haircare,Brazil,88904,1724,1724,59,8894.16,0.01939170341042023,1,29.220338983050848,5.159025522041763
2024-12-18,Google Ads,Display,Branding,Haircare,Argentina,119911,4592,12995.36,163,24856.01,0.03829506884272502,2.83,79.72613496932516,1.9126834500929562
2024-06-19,Meta Ads,Display,Branding,Makeup,Argentina,88717,816,1525.92,46,4879.02,0.009197786219101186,1.87,33.17217391304348,3.197428436615288
2024-11-17,Meta Ads,Search,Performance,Skincare,Mexico,45664,516,861.72,34,7132.56,0.011299929922915206,1.6700000000000002,25.34470588235294,8.277120178248156
2024-10-14,Google Ads,Shopping,Performance,Makeup,Brazil,34036,2086,7196.7,110,21503.08,0.06128804794923023,3.4499999999999997,65.42454545454545,2.9879083468812095
2024-12-15,Google Ads,Search,Performance,Haircare,Argentina,58520,3604,5333.92,265,78186.23,0.061585782638414216,1.48,20.128,14.658305711371748
2024-02-18,TikTok Ads,Display,Branding,Skincare,Brazil,194291,9248,9987.84,669,34771.85,0.04759870503523066,1.08,14.929506726457399,3.4814184047802126
2024-08-28,Google Ads,Search,Performance,Skincare,Brazil,151772,6237,6361.74,302,77929.21,0.04109453654165459,1.02,21.065364238410595,12.249669115682188
2024-06-03,TikTok Ads,Display,Branding,Haircare,Brazil,93635,4363,5933.68,117,29999.39,0.0465958242110322,1.36,50.715213675213676,5.055781572312629
2024-02-22,Google Ads,Video,Branding,Skincare,Argentina,87570,3415,8776.55,236,46705.85,0.03899737352974763,2.57,37.188771186440675,5.321663979581954
2024-11-04,Google Ads,Display,Branding,Skincare,Argentina,91861,2535,3143.4,137,8299.82,0.02759604184583229,1.24,22.944525547445256,2.64039574982503
2024-04-06,Google Ads,Search,Performance,Skincare,Mexico,86689,3727,4323.32,276,76876.24,0.042992767248439825,1.16,15.664202898550723,17.78176031383289
